State_Name,District_Name,Crop_Year,Season,Crop,Area,Rainfall,MaxTemp,Production,Productivity
Maharashtra,NAGPUR,2004,Kharif     ,Rice,43100,1129.9,33.95,41200,0.96
Maharashtra,NAGPUR,2004,Summer     ,Rice,200,1129.9,33.95,400,2
Maharashtra,NANDED,2004,Kharif     ,Rice,16400,931.3,34.08,8200,0.5
Maharashtra,NANDURBAR,2004,Kharif     ,Rice,21200,832.5,33.84,9700,0.46
Maharashtra,NASHIK,2004,Kharif     ,Rice,50800,1058,32.1,70200,1.38
Maharashtra,OSMANABAD,2004,Kharif     ,Rice,18500,771,33.72,6700,0.36
Maharashtra,PALGHAR,2004,Kharif     ,Rice,125400,785.1,31.8,332200,2.65
Maharashtra,PARBHANI,2004,Kharif     ,Rice,9900,898.7,33.31,3100,0.31
Maharashtra,PUNE,2004,Kharif     ,Rice,67600,1032.7,31.56,85100,1.26
Maharashtra,RAIGAD,2004,Kharif     ,Rice,124500,883.4,31.88,275900,2.22
Maharashtra,RAIGAD,2004,Summer     ,Rice,8500,883.4,31.88,21300,2.51
Maharashtra,RATNAGIRI,2004,Kharif     ,Rice,79100,883.4,32.41,186500,2.36
Maharashtra,RATNAGIRI,2004,Summer     ,Rice,200,883.4,32.41,700,3.5
Maharashtra,SANGLI,2004,Kharif     ,Rice,17700,673.1,31.62,44200,2.5
Maharashtra,SATARA,2004,Kharif     ,Rice,44100,1092.7,31.27,72900,1.65
Maharashtra,SINDHUDURG,2004,Kharif     ,Rice,74500,883.4,31.88,210800,2.83
Maharashtra,SINDHUDURG,2004,Summer     ,Rice,4300,883.4,31.88,8500,1.98
Maharashtra,SOLAPUR,2004,Kharif     ,Rice,400,614.3,32.55,100,0.25
Maharashtra,THANE,2004,Kharif     ,Rice,138600,883.4,30.74,328800,2.37
Maharashtra,THANE,2004,Summer     ,Rice,2400,883.4,30.74,6600,2.75
Maharashtra,WARDHA,2004,Kharif     ,Rice,200,1112.3,33.89,200,1
Maharashtra,WASHIM,2004,Kharif     ,Rice,500,896.2,33.89,200,0.4
Maharashtra,YAVATMAL,2004,Kharif     ,Rice,2400,990.8,34.22,800,0.33
Maharashtra,AHMEDNAGAR,2005,Kharif     ,Rice,800,551.5,33.03,400,0.5
Maharashtra,AKOLA,2005,Kharif     ,Rice,10200,886.4,34.82,5000,0.49
Maharashtra,AMRAVATI,2005,Kharif     ,Rice,10200,886.4,34.82,5000,0.49
Maharashtra,AURANGABAD,2005,Kharif     ,Rice,100,663,32.4,100,1
Maharashtra,BEED,2005,Kharif     ,Rice,200,714,33.23,900,4.5
Maharashtra,BHANDARA,2005,Kharif     ,Rice,168400,1118,34.1,283700,1.68
Maharashtra,BHANDARA,2005,Summer     ,Rice,4600,1118,34.1,6600,1.43
Maharashtra,BULDHANA,2005,Kharif     ,Rice,5300,1073.6,33.47,4600,0.87
Maharashtra,CHANDRAPUR,2005,Kharif     ,Rice,130500,1117,32.88,206400,1.58
Maharashtra,CHANDRAPUR,2005,Summer     ,Rice,3200,1117,32.88,3500,1.09
Maharashtra,DHULE,2005,Kharif     ,Rice,5100,679,33.03,5000,0.98
Maharashtra,GADCHIROLI,2005,Kharif     ,Rice,147200,1391,33.69,222100,1.51
Maharashtra,GADCHIROLI,2005,Summer     ,Rice,3500,1391,33.69,5800,1.66
Maharashtra,GONDIA,2005,Kharif     ,Rice,177800,1267,34.13,271200,1.53
Maharashtra,GONDIA,2005,Summer     ,Rice,10700,1267,34.13,16000,1.5
Maharashtra,HINGOLI,2005,Kharif     ,Rice,4500,822,33.6,1500,0.33
Maharashtra,JALGAON,2005,Kharif     ,Rice,200,728,33.89,300,1.5
Maharashtra,JALNA,2005,Kharif     ,Rice,20700,799,33.51,5500,0.27
Maharashtra,KOLHAPUR,2005,Kharif     ,Rice,108300,2275,30.1,246100,2.27
Maharashtra,KOLHAPUR,2005,Summer     ,Rice,600,2275,30.1,1700,2.83
Maharashtra,LATUR,2005,Kharif     ,Rice,18200,783,33.3,8300,0.46
Maharashtra,NAGPUR,2005,Kharif     ,Rice,45000,997,34.5,61700,1.37
Maharashtra,NAGPUR,2005,Summer     ,Rice,800,997,34.5,1200,1.5
Maharashtra,NANDED,2005,Kharif     ,Rice,15600,801,33.89,6700,0.43
Maharashtra,NANDURBAR,2005,Kharif     ,Rice,19700,1144,34.12,30900,1.57
Maharashtra,NASHIK,2005,Kharif     ,Rice,50300,1306,31.56,58700,1.17
Maharashtra,OSMANABAD,2005,Kharif     ,Rice,17000,705,33.1,6400,0.38
Maharashtra,PALGHAR,2005,Kharif     ,Rice,8300,785.1,31.8,24600,2.96
Maharashtra,PARBHANI,2005,Kharif     ,Rice,7000,810,33.12,2700,0.39
Maharashtra,PUNE,2005,Kharif     ,Rice,64500,1201,30.69,73800,1.14
Maharashtra,RAIGAD,2005,Kharif     ,Rice,121000,1101.6,31.85,272900,2.26
Maharashtra,RAIGAD,2005,Summer     ,Rice,8500,1101.6,31.85,22100,2.6
Maharashtra,RATNAGIRI,2005,Kharif     ,Rice,77000,1101.6,31.74,194600,2.53
Maharashtra,RATNAGIRI,2005,Summer     ,Rice,200,1101.6,31.74,600,3
Maharashtra,SANGLI,2005,Kharif     ,Rice,18100,665,30.56,39500,2.18
Maharashtra,SATARA,2005,Kharif     ,Rice,43600,1642,30.89,73400,1.68
Maharashtra,SINDHUDURG,2005,Kharif     ,Rice,74500,1101.6,31.85,215400,2.89
Maharashtra,SINDHUDURG,2005,Summer     ,Rice,4200,1101.6,31.85,8800,2.1
Maharashtra,SOLAPUR,2005,Kharif     ,Rice,100,611,32.64,100,1
Maharashtra,THANE,2005,Kharif     ,Rice,137000,1101.6,30.07,304700,2.22
Maharashtra,THANE,2005,Summer     ,Rice,2500,1101.6,30.07,5900,2.36
Maharashtra,WARDHA,2005,Kharif     ,Rice,200,1223,33.74,200,1
Maharashtra,WASHIM,2005,Kharif     ,Rice,300,810,33.54,100,0.33
Maharashtra,YAVATMAL,2005,Kharif     ,Rice,1800,834,33.2,900,0.5
Maharashtra,AHMEDNAGAR,2006,Kharif     ,Rice,8400,736.9,33.26,6600,0.79
Maharashtra,AKOLA,2006,Kharif     ,Rice,8500,931.35,33.8,4600,0.54
Maharashtra,AMRAVATI,2006,Kharif     ,Rice,8500,931.35,33.8,4600,0.54
Maharashtra,AURANGABAD,2006,Kharif     ,Rice,100,663,33.41,100,1
Maharashtra,BEED,2006,Kharif     ,Rice,2000,714,33.74,1500,0.75
Maharashtra,BHANDARA,2006,Kharif     ,Rice,175800,1118,33.95,255000,1.45
Maharashtra,BHANDARA,2006,Summer     ,Rice,4600,1118,33.95,8700,1.89
Maharashtra,BULDHANA,2006,Kharif     ,Rice,5200,821.4,33.86,4300,0.83
Maharashtra,CHANDRAPUR,2006,Kharif     ,Rice,136300,1117,33.69,188700,1.38
Maharashtra,CHANDRAPUR,2006,Summer     ,Rice,2900,1117,33.69,5000,1.72
Maharashtra,DHULE,2006,Kharif     ,Rice,5100,679,33.26,2100,0.41
Maharashtra,GADCHIROLI,2006,Kharif     ,Rice,140000,1391,34.15,206100,1.47
Maharashtra,GADCHIROLI,2006,Summer     ,Rice,3000,1391,34.15,5200,1.73
Maharashtra,GONDIA,2006,Kharif     ,Rice,187000,1267,33.84,209200,1.12
Maharashtra,GONDIA,2006,Summer     ,Rice,10700,1267,33.84,21400,2
Maharashtra,HINGOLI,2006,Kharif     ,Rice,4300,822,34.2,2000,0.47
Maharashtra,JALGAON,2006,Kharif     ,Rice,100,728,34.21,100,1
Maharashtra,JALNA,2006,Kharif     ,Rice,20300,957.5,34.21,9800,0.48
Maharashtra,KOLHAPUR,2006,Kharif     ,Rice,109800,2275,28.66,284800,2.59
Maharashtra,KOLHAPUR,2006,Summer     ,Rice,600,2275,28.66,1600,2.67
Maharashtra,LATUR,2006,Kharif     ,Rice,15900,783,33.78,8600,0.54
Maharashtra,NAGPUR,2006,Kharif     ,Rice,46000,997,34.65,69100,1.5
Maharashtra,NAGPUR,2006,Summer     ,Rice,800,997,34.65,1500,1.88
Maharashtra,NANDED,2006,Kharif     ,Rice,15600,801,33.71,9400,0.6
Maharashtra,NANDURBAR,2006,Kharif     ,Rice,20000,1144,33.26,16900,0.85
Maharashtra,NASHIK,2006,Kharif     ,Rice,49000,1306,31.98,49600,1.01
Maharashtra,OSMANABAD,2006,Kharif     ,Rice,17500,705,34.2,6700,0.38
Maharashtra,PALGHAR,2006,Kharif     ,Rice,124600,711.7,31.59,256000,2.05
Maharashtra,PARBHANI,2006,Kharif     ,Rice,7800,810,34.9,3200,0.41
Maharashtra,PUNE,2006,Kharif     ,Rice,63900,1201,31.26,68900,1.08
Maharashtra,RAIGAD,2006,Kharif     ,Rice,123600,1180.8,32.4,291100,2.36
Maharashtra,RAIGAD,2006,Summer     ,Rice,8600,1180.8,32.4,23400,2.72
Maharashtra,RATNAGIRI,2006,Kharif     ,Rice,77900,1180.8,31.5,210900,2.71
Maharashtra,RATNAGIRI,2006,Summer     ,Rice,100,1180.8,31.5,300,3
Maharashtra,SANGLI,2006,Kharif     ,Rice,18100,665,29.55,28900,1.6
Maharashtra,SATARA,2006,Kharif     ,Rice,45000,1642,30.8,93300,2.07
Maharashtra,SINDHUDURG,2006,Kharif     ,Rice,74700,1180.8,32.4,220400,2.95
Maharashtra,SINDHUDURG,2006,Summer     ,Rice,4100,1180.8,32.4,8800,2.15
Maharashtra,SOLAPUR,2006,Kharif     ,Rice,400,611,32.9,100,0.25
Maharashtra,THANE,2006,Kharif     ,Rice,137600,1180.8,31.16,252200,1.83
Maharashtra,THANE,2006,Summer     ,Rice,2600,1180.8,31.16,5200,2
Maharashtra,WARDHA,2006,Kharif     ,Rice,100,1270,34.12,100,1
Maharashtra,WASHIM,2006,Kharif     ,Rice,200,810,33.87,100,0.5
Maharashtra,YAVATMAL,2006,Kharif     ,Rice,600,834,34.5,300,0.5
Maharashtra,AHMEDNAGAR,2007,Kharif     ,Rice,86,556.5,32.98,102,1.19
Maharashtra,AKOLA,2007,Kharif     ,Rice,63,1112.4,34.8,52,0.83
Maharashtra,AMRAVATI,2007,Kharif     ,Rice,63,1112.4,34.8,52,0.83
Maharashtra,AURANGABAD,2007,Kharif     ,Rice,14700,694.7,33.96,8900,0.61
Maharashtra,BEED,2007,Kharif     ,Rice,15,714,33.12,7,0.47
Maharashtra,BHANDARA,2007,Kharif     ,Rice,1769,1118,33.43,3174,1.79
Maharashtra,BULDHANA,2007,Kharif     ,Rice,4800,722.3,34.12,4800,1
Maharashtra,CHANDRAPUR,2007,Kharif     ,Rice,1613,1117,33.4,2517,1.56
Maharashtra,DHULE,2007,Kharif     ,Rice,44,679,32.98,35,0.8
Maharashtra,GADCHIROLI,2007,Kharif     ,Rice,1491,1391,33.24,2231,1.5
Maharashtra,GONDIA,2007,Kharif     ,Rice,1925,1267,34.15,3190,1.66
Maharashtra,HINGOLI,2007,Kharif     ,Rice,41,822,34.35,19,0.46
Maharashtra,JALGAON,2007,Kharif     ,Rice,1,728,34.02,1,1
Maharashtra,JALNA,2007,Kharif     ,Rice,19700,750.1,33.38,11700,0.59
Maharashtra,KOLHAPUR,2007,Kharif     ,Rice,1119,2275,29.46,3362,3
Maharashtra,LATUR,2007,Kharif     ,Rice,126,783,33.61,59,0.47
Maharashtra,NAGPUR,2007,Kharif     ,Rice,496,997,33.89,754,1.52
Maharashtra,NANDED,2007,Kharif     ,Rice,14500,801,33.56,105,0.01
Maharashtra,NANDURBAR,2007,Kharif     ,Rice,210,1144,33.46,312,1.49
Maharashtra,NASHIK,2007,Kharif     ,Rice,506,1306,32.78,684,1.35
Maharashtra,OSMANABAD,2007,Kharif     ,Rice,166,705,34.8,69,0.42
Maharashtra,PALGHAR,2007,Kharif     ,Rice,8600,711.7,31.59,21800,2.53
Maharashtra,PARBHANI,2007,Kharif     ,Rice,7200,810,33.57,28,0
Maharashtra,PUNE,2007,Kharif     ,Rice,628,1201,30.56,782,1.25
Maharashtra,RAIGAD,2007,Kharif     ,Rice,1246,921.5,32.16,3127,2.51
Maharashtra,RATNAGIRI,2007,Kharif     ,Rice,767,921.5,32.04,1965,2.56
Maharashtra,SANGLI,2007,Kharif     ,Rice,187,665,29.6,436,2.33
Maharashtra,SATARA,2007,Kharif     ,Rice,496,1642,30.61,1024,2.06
Maharashtra,SINDHUDURG,2007,Kharif     ,Rice,749,921.5,32.16,2051,2.74
Maharashtra,SOLAPUR,2007,Kharif     ,Rice,3,611,33.01,3,1
Maharashtra,THANE,2007,Kharif     ,Rice,1381,921.5,31.78,3033,2.2
Maharashtra,WARDHA,2007,Kharif     ,Rice,1,1189.5,34.55,1,1
Maharashtra,WASHIM,2007,Kharif     ,Rice,1,810,34.12,1,1
Maharashtra,YAVATMAL,2007,Kharif     ,Rice,6,834,33.91,4,0.67
Maharashtra,AHMEDNAGAR,2008,Kharif     ,Rice,9300,577.4,32.44,9100,0.98
Maharashtra,AKOLA,2008,Kharif     ,Rice,4500,788,33.57,1800,0.4
Maharashtra,AMRAVATI,2008,Kharif     ,Rice,4500,788,33.57,1800,0.4
Maharashtra,AURANGABAD,2008,Kharif     ,Rice,14500,555.4,34.18,9700,0.67
Maharashtra,BEED,2008,Kharif     ,Rice,1000,708.4,33.84,400,0.4
Maharashtra,BHANDARA,2008,Kharif     ,Rice,175100,1292.7,34.23,126200,0.72
Maharashtra,BULDHANA,2008,Kharif     ,Rice,3700,854.6,34.08,2400,0.65
Maharashtra,CHANDRAPUR,2008,Kharif     ,Rice,157700,1272,34.89,133700,0.85
Maharashtra,DHULE,2008,Kharif     ,Rice,5400,607.2,32.44,3000,0.56
Maharashtra,GADCHIROLI,2008,Kharif     ,Rice,151400,1449.8,34.69,126000,0.83
Maharashtra,GONDIA,2008,Kharif     ,Rice,185100,1370.7,34.95,130900,0.71
Maharashtra,HINGOLI,2008,Kharif     ,Rice,500,979.4,33.84,300,0.6
Maharashtra,JALGAON,2008,Kharif     ,Rice,126,783,33.61,59,0.47
Maharashtra,JALNA,2008,Kharif     ,Rice,20800,759.4,33.54,13000,0.63
Maharashtra,KOLHAPUR,2008,Kharif     ,Rice,113800,1992.8,29.84,285200,2.51
Maharashtra,LATUR,2008,Kharif     ,Rice,3900,910,33.61,1400,0.36
Maharashtra,NAGPUR,2008,Kharif     ,Rice,57500,1068.4,33.1,54600,0.95
Maharashtra,NANDED,2008,Kharif     ,Rice,8000,961.1,34.12,4200,0.53
Maharashtra,NANDURBAR,2008,Kharif     ,Rice,20400,890.7,33.78,21900,1.07
Maharashtra,NASHIK,2008,Kharif     ,Rice,51200,1029.6,32.12,65800,1.29
Maharashtra,OSMANABAD,2008,Kharif     ,Rice,5000,779.3,33.84,1800,0.36
Maharashtra,PALGHAR,2008,Kharif     ,Rice,124600,740.3,32.08,353600,2.84
Maharashtra,PARBHANI,2008,Kharif     ,Rice,5800,897,33.96,1900,0.33
Maharashtra,PUNE,2008,Kharif     ,Rice,61200,1015.7,31.95,75500,1.23
Maharashtra,RAIGAD,2008,Kharif     ,Rice,123800,3278.9,31.08,335900,2.71
Maharashtra,RATNAGIRI,2008,Kharif     ,Rice,77400,3470.6,31.87,201000,2.6
Maharashtra,SANGLI,2008,Kharif     ,Rice,18700,730.6,30.37,38700,2.07
Maharashtra,SATARA,2008,Kharif     ,Rice,49700,912.5,31.22,109300,2.2
Maharashtra,SINDHUDURG,2008,Kharif     ,Rice,74400,3269.2,31.08,208000,2.8
Maharashtra,SOLAPUR,2008,Kharif     ,Rice,100,646.5,33.51,10,0.1
Maharashtra,THANE,2008,Kharif     ,Rice,138000,2542.1,30.55,297300,2.15
Maharashtra,WARDHA,2008,Kharif     ,Rice,21000,1157.2,33.49,4900,0.23
Maharashtra,WASHIM,2008,Kharif     ,Rice,100,940.9,34.55,100,1
